번호,신고일,구정보,주소,유형,조치일
36672,2022-03-17,종로구,서울특별시 종로구 서린동 126,"횡단보도, 산책로 등",2022-03-17
36673,2022-03-17,관악구,서울특별시 관악구 봉천동 978-17,자전거 도로,2022-03-17
36674,2022-03-17,서초구,서울특별시 서초구 서초동 1745-8,보도와 차도가 구분된 도로의 차도,2022-03-17
36675,2022-03-17,광진구,서울특별시 광진구 구의동 200-10,"횡단보도, 산책로 등",2022-03-17
36676,2022-03-17,서초구,서울특별시 서초구 서초동 1745-9,보도와 차도가 구분된 도로의 차도,2022-03-17
36677,2022-03-17,종로구,서울특별시 종로구 종로1가 54,"버스정류장, 택시 승강장",2022-03-17
36678,2022-03-17,서초구,서울특별시 서초구 서초동 1603-15,"횡단보도, 산책로 등",2022-03-17
36679,2022-03-17,광진구,서울특별시 광진구 광장동 141-4,보도와 차도가 구분된 도로의 차도,2022-03-17
36680,2022-03-17,서초구,서울특별시 서초구 서초동 1656-3,"버스정류장, 택시 승강장",2022-03-17
36681,2022-03-17,서초구,서울특별시 서초구 서초동 1673-1,"버스정류장, 택시 승강장",2022-03-17
36682,2022-03-17,서초구,서울특별시 서초구 서초동 1677-14,"횡단보도, 산책로 등",2022-03-17
36683,2022-03-17,서초구,서울특별시 서초구 서초동 1329-7,"버스정류장, 택시 승강장",2022-03-17
36684,2022-03-17,서초구,서울특별시 서초구 서초동 1329-7,"버스정류장, 택시 승강장",2022-03-17
36685,2022-03-17,송파구,서울특별시 송파구 장지동 917-2,보도 중앙,2022-03-18
36686,2022-03-18,송파구,서울특별시 송파구 잠실동 10-1,"버스정류장, 택시 승강장",2022-03-18
36687,2022-03-18,송파구,서울특별시 송파구 가락동 65,"점자블록, 엘리베이터 입구",2022-03-18
36688,2022-03-18,강동구,서울특별시 강동구 성내동 530,"점자블록, 엘리베이터 입구",2022-03-18
36689,2022-03-18,동작구,서울특별시 동작구 상도동 32-26,"횡단보도, 산책로 등",2022-03-18
36690,2022-03-18,양천구,서울특별시 양천구 신월동 630,보도와 차도가 구분된 도로의 차도,2022-03-18
36691,2022-03-18,중랑구,서울특별시 중랑구 묵동 6-1,"횡단보도, 산책로 등",2022-03-18
36692,2022-03-18,서초구,서울특별시 서초구 양재동 298-2,보도와 차도가 구분된 도로의 차도,2022-03-18
36693,2022-03-18,양천구,서울특별시 양천구 신월동 630,보도와 차도가 구분된 도로의 차도,2022-03-18
36694,2022-03-18,양천구,서울특별시 양천구 신월동 630,보도와 차도가 구분된 도로의 차도,2022-03-18
36695,2022-03-18,동대문구,서울특별시 동대문구 장안동 469-11,보도와 차도가 구분된 도로의 차도,2022-03-18
36696,2022-03-18,중구,서울특별시 중구 을지로6가 18-17,기타,2022-03-18
36697,2022-03-18,송파구,서울특별시 송파구 잠실동 86-1,"횡단보도, 산책로 등",2022-03-18
36698,2022-03-18,동작구,서울특별시 동작구 상도1동 794,보도와 차도가 구분된 도로의 차도,2022-03-18
36699,2022-03-18,서초구,서울특별시 서초구 양재동 298-2,"횡단보도, 산책로 등",2022-03-18
36700,2022-03-18,용산구,서울특별시 용산구 원효로3가 56-2,보도와 차도가 구분된 도로의 차도,2022-03-18
36701,2022-03-18,중랑구,서울특별시 중랑구 신내동 647-1,"버스정류장, 택시 승강장",2022-03-18
36702,2022-03-18,송파구,서울특별시 송파구 잠실동 102,"횡단보도, 산책로 등",2022-03-18
36703,2022-03-18,동작구,서울특별시 동작구 상도동 902,지하철역 진출입로 및 주변,2022-03-18
36704,2022-03-18,송파구,서울특별시 송파구 가락동 8-4,"버스정류장, 택시 승강장",2022-03-18
36705,2022-03-18,도봉구,서울특별시 도봉구 쌍문동 424-2,보도와 차도가 구분된 도로의 차도,2022-03-18
36706,2022-03-18,송파구,서울특별시 송파구 잠실동 51,지하철역 진출입로 및 주변,2022-03-18
36707,2022-03-18,동대문구,서울특별시 동대문구 장안동 589,보도와 차도가 구분된 도로의 차도,2022-03-18
36708,2022-03-18,동작구,서울특별시 동작구 노량진동 310-95,"점자블록, 엘리베이터 입구",2022-03-18
36709,2022-03-18,영등포구,서울특별시 영등포구 여의도동 1-4,"횡단보도, 산책로 등",2022-03-18
36710,2022-03-18,영등포구,서울특별시 영등포구 여의도동 1-1,"횡단보도, 산책로 등",2022-03-18
36711,2022-03-18,동대문구,서울특별시 동대문구 장안동 588,보도와 차도가 구분된 도로의 차도,2022-03-18
36712,2022-03-18,서초구,서울특별시 서초구 양재동 316-10,"버스정류장, 택시 승강장",2022-03-18
36713,2022-03-18,구로구,서울특별시 구로구 구로동 222-14,보도와 차도가 구분된 도로의 차도,2022-03-18
36714,2022-03-18,양천구,서울특별시 양천구 신월동 514-17,"횡단보도, 산책로 등",2022-03-18
36715,2022-03-18,용산구,서울특별시 용산구 청파동3가 132-164,"횡단보도, 산책로 등",2022-03-18
36716,2022-03-18,송파구,서울특별시 송파구 가락동 10-15,"횡단보도, 산책로 등",2022-03-18
36717,2022-03-18,구로구,서울특별시 구로구 구로동 222-15,보도와 차도가 구분된 도로의 차도,2022-03-18
36718,2022-03-18,양천구,서울특별시 양천구 신월동 898,보도와 차도가 구분된 도로의 차도,2022-03-18
36719,2022-03-18,서초구,서울특별시 서초구 양재동 238,"버스정류장, 택시 승강장",2022-03-18
36720,2022-03-18,강북구,서울특별시 강북구 수유동 625-42,"횡단보도, 산책로 등",2022-03-18
36721,2022-03-18,영등포구,서울특별시 영등포구 여의도동 43-3,"횡단보도, 산책로 등",2022-03-18
36722,2022-03-18,동작구,서울특별시 동작구 본동 485-2,"점자블록, 엘리베이터 입구",2022-03-18
36723,2022-03-18,동작구,서울특별시 동작구 사당동 산25-33,보도와 차도가 구분된 도로의 차도,2022-03-18
36724,2022-03-18,동작구,서울특별시 동작구 본동 485-2,"점자블록, 엘리베이터 입구",2022-03-18
36725,2022-03-18,구로구,서울특별시 구로구 구로동 170-6,"횡단보도, 산책로 등",2022-03-18
36726,2022-03-18,영등포구,서울특별시 영등포구 여의도동 4-4,보도와 차도가 구분된 도로의 차도,2022-03-18
36727,2022-03-18,영등포구,서울특별시 영등포구 여의도동 5-4,"횡단보도, 산책로 등",2022-03-18
36728,2022-03-18,양천구,서울특별시 양천구 신정동 1126,보도와 차도가 구분된 도로의 차도,2022-03-18
36729,2022-03-18,구로구,서울특별시 구로구 구로동 197-22,"버스정류장, 택시 승강장",2022-03-18
36730,2022-03-18,강서구,서울특별시 강서구 가양동 1484-5,"버스정류장, 택시 승강장",2022-03-18
36731,2022-03-18,관악구,서울특별시 관악구 봉천동 979-7,지하철역 진출입로 및 주변,2022-03-18
36732,2022-03-18,구로구,서울특별시 구로구 구로동 186-20,보도와 차도가 구분된 도로의 차도,2022-03-18
36733,2022-03-18,양천구,서울특별시 양천구 신정동 1093,"횡단보도, 산책로 등",2022-03-18
36734,2022-03-18,강서구,서울특별시 강서구 화곡동 1111-8,보도와 차도가 구분된 도로의 차도,2022-03-18
36735,2022-03-18,영등포구,서울특별시 영등포구 양평동6가 95-3,보도와 차도가 구분된 도로의 차도,2022-03-18
36736,2022-03-18,관악구,서울특별시 관악구 봉천동 862-18,보도와 차도가 구분된 도로의 차도,2022-03-18
36737,2022-03-18,구로구,서울특별시 구로구 구로동 282-6,보도와 차도가 구분된 도로의 차도,2022-03-18
36738,2022-03-18,중구,서울특별시 중구 장충동1가 117-1,지하철역 진출입로 및 주변,2022-03-18
36739,2022-03-18,강서구,서울특별시 강서구 등촌동 527-3,"점자블록, 엘리베이터 입구",2022-03-18
36740,2022-03-18,노원구,서울특별시 노원구 상계동 689-4,자전거 도로,2022-03-18
36741,2022-03-18,송파구,서울특별시 송파구 문정동 217-2,"횡단보도, 산책로 등",2022-03-18
36742,2022-03-18,관악구,서울특별시 관악구 봉천동 981-1,보도와 차도가 구분된 도로의 차도,2022-03-18
36743,2022-03-18,도봉구,서울특별시 도봉구 창동 703-7,보도와 차도가 구분된 도로의 차도,2022-03-18
36744,2022-03-18,구로구,서울특별시 구로구 구로동 222-14,보도와 차도가 구분된 도로의 차도,2022-03-18
36745,2022-03-18,강서구,서울특별시 강서구 등촌동 663-5,"버스정류장, 택시 승강장",2022-03-18
36746,2022-03-18,송파구,서울특별시 송파구 장지동 845,"점자블록, 엘리베이터 입구",2022-03-18
36747,2022-03-18,양천구,서울특별시 양천구 목동 901-7,"버스정류장, 택시 승강장",2022-03-18
36748,2022-03-18,양천구,서울특별시 양천구 목동 901-7,"버스정류장, 택시 승강장",2022-03-18
36749,2022-03-18,구로구,서울특별시 구로구 구로동 795-1,보도와 차도가 구분된 도로의 차도,2022-03-18
36750,2022-03-18,노원구,서울특별시 노원구 중계동 515-6,"횡단보도, 산책로 등",2022-03-18
36751,2022-03-18,영등포구,서울특별시 영등포구 당산동6가 281-1,보도와 차도가 구분된 도로의 차도,2022-03-18
36752,2022-03-18,성동구,서울특별시 성동구 성수동2가 236-122,"점자블록, 엘리베이터 입구",2022-03-18
36753,2022-03-18,강동구,서울특별시 강동구 암사동 543,보도와 차도가 구분된 도로의 차도,2022-03-18
36754,2022-03-18,성동구,서울특별시 성동구 성수동2가 236-144,"점자블록, 엘리베이터 입구",2022-03-18
36755,2022-03-18,도봉구,서울특별시 도봉구 창동 660-8,보도와 차도가 구분된 도로의 차도,2022-03-18
36756,2022-03-18,성동구,서울특별시 성동구 성수동2가 236-144,"점자블록, 엘리베이터 입구",2022-03-18
36757,2022-03-18,중구,서울특별시 중구 신당동 140-19,지하철역 진출입로 및 주변,2022-03-18
36758,2022-03-18,영등포구,서울특별시 영등포구 당산동6가 281-1,"횡단보도, 산책로 등",2022-03-18
36759,2022-03-18,영등포구,서울특별시 영등포구 여의도동 50,"횡단보도, 산책로 등",2022-03-18
36760,2022-03-18,서대문구,서울특별시 서대문구 충정로2가 192,"횡단보도, 산책로 등",2022-03-18
36761,2022-03-18,송파구,서울특별시 송파구 가락동 181-7,"횡단보도, 산책로 등",2022-03-18
36762,2022-03-18,구로구,서울특별시 구로구 구로동 141-3,"횡단보도, 산책로 등",2022-03-18
36763,2022-03-18,강서구,서울특별시 강서구 가양동 150-34,지하철역 진출입로 및 주변,2022-03-18
36764,2022-03-18,강동구,서울특별시 강동구 명일동 294-2,"점자블록, 엘리베이터 입구",2022-03-18
36765,2022-03-18,영등포구,서울특별시 영등포구 영등포동8가 86-3,"점자블록, 엘리베이터 입구",2022-03-18
36766,2022-03-18,중구,서울특별시 중구 신당동 220-37,기타,2022-03-18
36767,2022-03-18,중구,서울특별시 중구 신당동 773,기타,2022-03-18
36768,2022-03-18,강동구,서울특별시 강동구 천호동 331-47,보도와 차도가 구분된 도로의 차도,2022-03-18
36769,2022-03-18,서대문구,서울특별시 서대문구 북아현동 1013-2,"횡단보도, 산책로 등",2022-03-18
36770,2022-03-18,강서구,서울특별시 강서구 등촌동 675-4,보도와 차도가 구분된 도로의 차도,2022-03-18
36771,2022-03-18,동대문구,서울특별시 동대문구 전농동 695,보도와 차도가 구분된 도로의 차도,2022-03-18
36772,2022-03-18,서초구,서울특별시 서초구 양재동 75-4,"버스정류장, 택시 승강장",2022-03-18
36773,2022-03-18,서초구,서울특별시 서초구 양재동 105-1,"버스정류장, 택시 승강장",2022-03-18
36774,2022-03-18,영등포구,서울특별시 영등포구 여의도동 28-3,"횡단보도, 산책로 등",2022-03-18
36775,2022-03-18,중구,서울특별시 중구 을지로6가 17-471,기타,2022-03-18
36776,2022-03-18,송파구,서울특별시 송파구 거여동 657,"버스정류장, 택시 승강장",2022-03-18
36777,2022-03-18,성동구,서울특별시 성동구 성수동2가 816-4,"횡단보도, 산책로 등",2022-03-18
36778,2022-03-18,동작구,서울특별시 동작구 사당동 152-9,"버스정류장, 택시 승강장",2022-03-18
36779,2022-03-18,강서구,서울특별시 강서구 내발산동 724-15,"버스정류장, 택시 승강장",2022-03-18
36780,2022-03-18,서대문구,서울특별시 서대문구 북아현동 1015-3,"버스정류장, 택시 승강장",2022-03-18
36781,2022-03-18,관악구,서울특별시 관악구 신림동 98-429,보도와 차도가 구분된 도로의 차도,2022-03-18
36782,2022-03-18,영등포구,서울특별시 영등포구 신길동 897-4,"횡단보도, 산책로 등",2022-03-18
36783,2022-03-18,동대문구,서울특별시 동대문구 회기동 60-1,"점자블록, 엘리베이터 입구",2022-03-18
36784,2022-03-18,노원구,서울특별시 노원구 공릉동 119,"횡단보도, 산책로 등",2022-03-18
36785,2022-03-18,강서구,서울특별시 강서구 내발산동 724-15,"버스정류장, 택시 승강장",2022-03-18
36786,2022-03-18,강서구,서울특별시 강서구 내발산동 654-4,"버스정류장, 택시 승강장",2022-03-18
36787,2022-03-18,송파구,서울특별시 송파구 송파동 188-5,"버스정류장, 택시 승강장",2022-03-18
36788,2022-03-18,노원구,서울특별시 노원구 월계동 320-9,보도와 차도가 구분된 도로의 차도,2022-03-18
36789,2022-03-18,송파구,서울특별시 송파구 거여동 289-9,"횡단보도, 산책로 등",2022-03-18
36790,2022-03-18,강서구,서울특별시 강서구 내발산동 727-6,보도와 차도가 구분된 도로의 차도,2022-03-18
36791,2022-03-18,노원구,서울특별시 노원구 하계동 353,"횡단보도, 산책로 등",2022-03-18
36792,2022-03-18,성동구,서울특별시 성동구 성수동2가 771-6,보도와 차도가 구분된 도로의 차도,2022-03-18
36793,2022-03-18,성동구,서울특별시 성동구 성수동2가 770-3,보도와 차도가 구분된 도로의 차도,2022-03-18
36794,2022-03-18,노원구,서울특별시 노원구 하계동 266,"횡단보도, 산책로 등",2022-03-18
36795,2022-03-18,서초구,서울특별시 서초구 양재동 272-11,보도와 차도가 구분된 도로의 차도,2022-03-18
36796,2022-03-18,관악구,서울특별시 관악구 봉천동 981-1,보도와 차도가 구분된 도로의 차도,2022-03-18
36797,2022-03-18,서대문구,서울특별시 서대문구 창천동 31-82,"횡단보도, 산책로 등",2022-03-18
36798,2022-03-18,동작구,서울특별시 동작구 상도동 495-2,"점자블록, 엘리베이터 입구",2022-03-18
36799,2022-03-18,관악구,서울특별시 관악구 봉천동 979-2,"점자블록, 엘리베이터 입구",2022-03-18
36800,2022-03-18,성북구,서울특별시 성북구 석관동 133-45,보도와 차도가 구분된 도로의 차도,2022-03-18
36801,2022-03-18,서대문구,서울특별시 서대문구 창천동 30-18,"횡단보도, 산책로 등",2022-03-18
