연월,대여소번호,이용건수,이동거리,이용시간,자치구
2019-08,2258,420,2004870.0,9676,서초구
2019-08,2259,1290,8588970.0,48819,서초구
2019-08,226,1580,8314280.0,41031,영등포구
2019-08,2262,3835,38561260.0,199096,서초구
2019-08,2263,1015,5033580.0,22684,서초구
2019-08,2264,2701,16115990.0,74990,서초구
2019-08,2265,2458,16581750.0,81538,서초구
2019-08,2266,1097,6839220.0,30866,서초구
2019-08,2268,824,5600820.0,27731,서초구
2019-08,2269,445,2973180.0,13601,서초구
2019-08,227,2054,16441250.0,89775,영등포구
2019-08,2270,416,2278660.0,10409,서초구
2019-08,2271,971,5768620.0,31338,서초구
2019-08,2272,408,2298810.0,10172,서초구
2019-08,2273,939,5462680.0,26610,서초구
2019-08,2274,1945,10429220.0,45944,서초구
2019-08,2275,85,613390.0,2488,서초구
2019-08,2276,986,5237980.0,28606,서초구
2019-08,2277,1170,7212720.0,41763,서초구
2019-08,2279,1668,9590770.0,45519,서초구
2019-08,228,3112,16762010.0,98397,영등포구
2019-08,2280,940,6725440.0,26323,서초구
2019-08,2281,456,1918890.0,9927,서초구
2019-08,2282,419,2225790.0,10685,서초구
2019-08,2283,423,2091050.0,7906,서초구
2019-08,2284,337,1413200.0,4315,서초구
2019-08,2285,590,3749200.0,19650,서초구
2019-08,2286,90,357940.0,1962,서초구
2019-08,2287,59,286840.0,2315,서초구
2019-08,2288,52,374300.0,862,서초구
2019-08,2289,222,1209970.0,3062,서초구
2019-08,229,1615,11037240.0,57329,영등포구
2019-08,2290,1156,5811410.0,30270,미상
2019-08,2292,606,3392850.0,14012,서초구
2019-08,2293,922,5392400.0,22399,서초구
2019-08,2294,1274,7188800.0,33194,서초구
2019-08,2297,880,5123960.0,21247,서초구
2019-08,2298,591,4394900.0,20280,서초구
2019-08,2299,1034,5193270.0,24818,서초구
2019-08,230,4394,16354080.0,90629,영등포구
2019-08,2301,3400,34039700.0,185183,강남구
2019-08,2302,2027,12086060.0,66295,강남구
2019-08,2303,1469,9466850.0,43925,강남구
2019-08,2304,410,2652490.0,10378,강남구
2019-08,2305,474,2571410.0,13482,강남구
2019-08,2306,1778,12868200.0,65805,강남구
2019-08,2307,1867,17437460.0,87948,강남구
2019-08,2308,965,7899510.0,40909,강남구
2019-08,2309,663,3904090.0,22645,강남구
2019-08,231,1247,4273600.0,24975,영등포구
2019-08,2310,791,5150680.0,31178,강남구
2019-08,2311,502,2529140.0,14113,강남구
2019-08,2312,537,3716050.0,17773,강남구
2019-08,2313,1312,9801020.0,46636,강남구
2019-08,2314,947,9003140.0,45843,강남구
2019-08,2315,1536,9101870.0,45507,강남구
2019-08,2316,1253,7298120.0,36341,강남구
2019-08,2317,1090,9099020.0,43022,강남구
2019-08,2318,1022,6581870.0,34511,강남구
2019-08,2319,714,3915100.0,22213,강남구
2019-08,232,3404,15720250.0,85600,영등포구
2019-08,2320,1135,7333230.0,37669,강남구
2019-08,2321,1039,7467850.0,36073,강남구
2019-08,2322,819,4909660.0,28221,강남구
2019-08,2323,346,1922210.0,10580,강남구
2019-08,2324,1182,8222970.0,37609,강남구
2019-08,2325,1247,7826620.0,35520,강남구
2019-08,2326,272,1242260.0,6041,강남구
2019-08,2327,1252,5421760.0,31815,강남구
2019-08,2328,819,4217980.0,20997,강남구
2019-08,2329,405,1931420.0,9940,강남구
2019-08,233,364,1832160.0,9264,영등포구
2019-08,2330,885,4470570.0,21513,강남구
2019-08,2331,908,4835270.0,22894,강남구
2019-08,2332,1402,7819420.0,40189,강남구
2019-08,2333,1366,5980610.0,27022,강남구
2019-08,2334,452,2559960.0,10132,강남구
2019-08,2335,1301,7235480.0,34850,강남구
2019-08,2336,528,3292930.0,12966,강남구
2019-08,2337,469,3692440.0,16688,강남구
2019-08,2339,549,3531330.0,15224,강남구
2019-08,234,1074,3811350.0,18931,영등포구
2019-08,2340,1777,11506420.0,52998,강남구
2019-08,2341,332,2077480.0,8734,강남구
2019-08,2342,1777,10753780.0,56620,강남구
2019-08,2343,159,932910.0,5500,강남구
2019-08,2344,662,3700090.0,22251,강남구
2019-08,2347,717,4117350.0,17257,강남구
2019-08,2348,1949,11656860.0,59814,강남구
2019-08,2349,600,3497370.0,12749,강남구
2019-08,235,864,4295560.0,20333,영등포구
2019-08,2350,471,2788800.0,12303,강남구
2019-08,2351,278,1248110.0,6551,강남구
2019-08,2352,440,2350730.0,10736,강남구
2019-08,2353,1047,4953150.0,24264,강남구
2019-08,2354,321,2252610.0,9961,강남구
2019-08,2355,1693,10963510.0,52728,강남구
2019-08,2356,766,4823950.0,23931,강남구
2019-08,2357,718,3698830.0,18019,강남구
2019-08,2358,439,2740720.0,11305,강남구
2019-08,2359,874,4811690.0,26973,강남구
2019-08,236,1667,7210880.0,40606,영등포구
2019-08,2360,961,4733550.0,25336,강남구
2019-08,2361,1032,8135040.0,42697,강남구
2019-08,2362,1026,7951780.0,39819,강남구
2019-08,2363,502,2370790.0,13333,강남구
2019-08,2364,619,3100770.0,17079,강남구
2019-08,2365,1219,7426000.0,44705,강남구
2019-08,2368,507,2742840.0,11813,강남구
2019-08,2369,896,5282810.0,28393,강남구
2019-08,237,1592,6558290.0,35352,동작구
2019-08,2370,1030,5419940.0,28691,강남구
2019-08,2371,561,2763060.0,10928,강남구
2019-08,2372,1516,8796740.0,47387,강남구
2019-08,2373,1079,7456750.0,34538,강남구
2019-08,2375,686,4149840.0,20840,강남구
2019-08,2376,307,1788210.0,8205,강남구
2019-08,2377,2222,12240630.0,57834,강남구
2019-08,238,2260,7990180.0,42119,영등포구
2019-08,2380,829,4779120.0,24085,강남구
2019-08,2381,635,2969560.0,18595,강남구
2019-08,2382,382,2263020.0,11080,강남구
2019-08,2383,228,1293010.0,7925,강남구
2019-08,2384,1683,7471420.0,37607,강남구
2019-08,2385,1114,5376020.0,27560,강남구
2019-08,2387,1224,5672160.0,27443,강남구
2019-08,2388,554,3116330.0,12865,강남구
2019-08,2389,271,1741440.0,8727,강남구
2019-08,239,1420,6062260.0,30520,영등포구
2019-08,2390,476,2464830.0,14868,강남구
2019-08,2391,20,139320.0,522,강남구
2019-08,2392,183,1024380.0,3797,강남구
2019-08,2393,111,386280.0,2061,강남구
2019-08,2395,89,385640.0,2183,강남구
2019-08,2396,823,5741090.0,30138,강남구
2019-08,2398,722,3656470.0,19487,강남구
2019-08,240,2385,8267780.0,44571,영등포구
2019-08,2401,219,1273970.0,6731,강남구
2019-08,2403,169,1138730.0,5880,강남구
2019-08,2404,710,5396790.0,24058,강남구
2019-08,2405,850,5425890.0,21644,강남구
2019-08,2406,452,3693350.0,19806,강남구
2019-08,2407,1575,8597730.0,49114,강남구
2019-08,2408,757,3216910.0,18642,강남구
2019-08,2409,970,4335730.0,24465,강남구
2019-08,241,1681,7014290.0,36205,영등포구
2019-08,2410,878,4000940.0,23064,강남구
2019-08,2411,734,3111720.0,20938,강남구
2019-08,2412,1393,8493840.0,38456,강남구
2019-08,242,946,4095890.0,22743,영등포구
2019-08,243,1710,7048210.0,37983,영등포구
2019-08,244,1796,7973400.0,48401,영등포구
2019-08,245,2214,9207670.0,50103,영등포구
2019-08,247,5301,27342660.0,152954,영등포구
2019-08,248,3549,30377230.0,167388,영등포구
2019-08,249,2311,20621200.0,122473,영등포구
2019-08,250,647,2918000.0,14690,영등포구
2019-08,2501,971,5545340.0,20713,서초구
2019-08,2502,657,3479400.0,17272,서초구
2019-08,2503,1011,6994090.0,32285,서초구
2019-08,2504,930,5177470.0,31619,서초구
2019-08,2505,1366,6077490.0,36219,서초구
2019-08,2506,452,2211280.0,9811,서초구
2019-08,2508,1258,7123390.0,40715,서초구
2019-08,251,928,3655960.0,21193,영등포구
2019-08,2510,233,818370.0,5246,서초구
2019-08,2511,1490,8211700.0,43169,서초구
2019-08,252,1513,5620540.0,30986,영등포구
2019-08,253,1504,6652340.0,33523,영등포구
2019-08,254,969,3733860.0,19694,영등포구
2019-08,255,1471,6392190.0,29059,영등포구
2019-08,256,1253,4980430.0,23062,영등포구
2019-08,257,2490,11567690.0,67606,영등포구
2019-08,258,1601,7913410.0,39750,영등포구
2019-08,259,3099,17818240.0,80160,영등포구
2019-08,260,898,7437350.0,42272,영등포구
2019-08,2601,2836,11449750.0,69942,송파구
2019-08,2603,1104,4406540.0,28561,송파구
2019-08,2604,1197,6150300.0,34539,송파구
2019-08,2605,376,2312490.0,11169,송파구
2019-08,2606,810,3977850.0,21760,송파구
2019-08,2607,753,5293230.0,26018,송파구
2019-08,2608,1831,8374740.0,48680,송파구
2019-08,2609,229,1459610.0,6455,송파구
2019-08,2610,1824,6943370.0,46331,송파구
2019-08,2611,1393,6152670.0,34800,송파구
2019-08,2612,100,754180.0,4148,송파구
2019-08,2613,3957,31020910.0,173436,송파구
2019-08,2614,1530,7362530.0,32028,송파구
2019-08,2615,2151,8986290.0,47150,송파구
2019-08,2616,477,2295440.0,11274,송파구
2019-08,2617,1233,6138340.0,28004,송파구
2019-08,2618,1704,9008840.0,46857,송파구
2019-08,2619,3311,14629070.0,90854,송파구
2019-08,262,2971,11137760.0,59746,영등포구
2019-08,2620,3873,15942190.0,98727,송파구
2019-08,2621,3724,21168980.0,125747,송파구
2019-08,2622,4831,24312580.0,170088,송파구
2019-08,263,2413,11000740.0,47947,영등포구
2019-08,264,1453,5679590.0,29577,영등포구
2019-08,265,1289,5304430.0,27394,영등포구
2019-08,266,1103,5413210.0,24655,영등포구
2019-08,267,1470,9833580.0,47340,영등포구
2019-08,268,1715,6930420.0,37447,영등포구
2019-08,270,711,3231010.0,20616,영등포구
2019-08,2701,6870,24696130.0,106367,강서구
2019-08,2702,998,4976140.0,19518,강서구
2019-08,271,438,2828040.0,13984,영등포구
2019-08,272,5285,45639070.0,257304,영등포구
2019-08,274,3653,20220050.0,102101,영등포구
2019-08,275,2556,13575630.0,66248,영등포구
2019-08,276,1834,10817770.0,45555,영등포구
2019-08,277,1564,7771710.0,39581,영등포구
2019-08,278,1965,11642120.0,50790,영등포구
2019-08,279,1918,9703450.0,37959,영등포구
2019-08,280,1630,7334050.0,36190,영등포구
2019-08,2801,1177,5404490.0,25938,구로구
2019-08,281,854,5223370.0,25819,영등포구
2019-08,282,531,2290570.0,14105,영등포구
2019-08,283,2491,13010330.0,66869,영등포구
2019-08,284,3562,16171230.0,81592,영등포구
2019-08,285,621,3179590.0,15168,영등포구
2019-08,286,1088,5227110.0,26329,영등포구
2019-08,287,2067,9999970.0,49594,영등포구
2019-08,288,635,2676810.0,15086,영등포구
2019-08,289,964,5281840.0,22557,영등포구
2019-08,290,1376,6833510.0,28749,영등포구
2019-08,291,1734,8344800.0,38045,영등포구
2019-08,292,741,3825040.0,18728,영등포구
2019-08,293,2508,15214780.0,72784,영등포구
2019-08,3,36,441320.0,1330,미상
2019-08,300,1075,4319180.0,18035,중구
2019-08,301,1051,5251200.0,23868,종로구
2019-08,302,2195,9881390.0,50051,종로구
2019-08,303,1469,4573360.0,29950,종로구
2019-08,304,890,4214100.0,20638,종로구
2019-08,305,1829,8847390.0,48938,종로구
2019-08,306,1059,4212370.0,24634,종로구
2019-08,307,1089,4250200.0,21573,종로구
2019-08,308,1759,6459550.0,35166,종로구
2019-08,309,1027,3903960.0,22556,종로구
2019-08,310,999,5036320.0,27571,중구
2019-08,3100,401,1908600.0,8830,서대문구
2019-08,3101,1171,7503270.0,33152,서대문구
2019-08,3102,1413,6756730.0,34705,서대문구
2019-08,3103,812,4850740.0,25833,서대문구
2019-08,3104,813,4286610.0,24223,서대문구
2019-08,3105,507,3072120.0,10567,서대문구
2019-08,3106,1619,9969360.0,56067,서대문구
2019-08,3107,638,3199720.0,16277,서대문구
2019-08,311,2780,12782540.0,70845,중구
2019-08,312,2101,7784850.0,48376,중구
2019-08,313,651,3477350.0,18582,미상
2019-08,314,1136,4151330.0,28846,종로구
2019-08,315,1330,6400700.0,31394,미상
2019-08,316,2180,8397700.0,48124,종로구
2019-08,318,572,2492270.0,15367,중구
2019-08,320,1123,3919490.0,31055,중구
2019-08,321,1030,4035700.0,27939,중구
2019-08,322,692,4103160.0,19805,중구
2019-08,324,1251,6323530.0,34751,중구
2019-08,326,1793,8613490.0,41135,종로구
2019-08,327,1434,6171230.0,34495,종로구
2019-08,328,1392,6141420.0,34824,종로구
2019-08,329,1569,8640150.0,38056,종로구
2019-08,330,885,4307570.0,26221,미상
2019-08,331,977,3893970.0,23788,중구
2019-08,332,666,2342270.0,14621,중구
2019-08,334,1926,9515270.0,52942,종로구
2019-08,335,1207,4621090.0,28953,종로구
2019-08,336,728,3807170.0,20208,중구
2019-08,337,501,2453060.0,11923,종로구
2019-08,338,1402,4955710.0,27728,종로구
2019-08,339,1220,4766000.0,26565,종로구
2019-08,340,1821,8157230.0,41472,종로구
2019-08,341,1376,5736080.0,33226,종로구
2019-08,342,2573,11169490.0,59317,종로구
2019-08,343,899,2774080.0,20643,종로구
2019-08,344,848,3443010.0,14158,종로구
2019-08,345,1363,4529890.0,27104,종로구
2019-08,346,2094,10942550.0,57449,중구
2019-08,347,1999,9331430.0,55486,중구
2019-08,348,910,4676340.0,21294,종로구
2019-08,349,685,3270230.0,13307,종로구
2019-08,3500,2010,9856510.0,45611,광진구
2019-08,3501,2778,12092340.0,53854,광진구
2019-08,3502,984,4569520.0,21792,광진구
2019-08,3503,371,2592790.0,10741,광진구
2019-08,3504,2191,9013070.0,44744,광진구
2019-08,3505,1475,6555420.0,42576,광진구
2019-08,3506,1537,6161020.0,36516,광진구
2019-08,3507,976,5616460.0,18144,광진구
2019-08,3508,2986,15711910.0,70036,광진구
2019-08,3509,3348,12516580.0,61042,광진구
2019-08,351,747,3465640.0,19257,종로구
2019-08,3510,672,3141650.0,16289,광진구
2019-08,3511,3441,29316120.0,156982,성동구
2019-08,3513,1871,8756160.0,32423,성동구
2019-08,3514,2180,8868360.0,41535,성동구
2019-08,3515,2715,18078970.0,148151,성동구
2019-08,3516,870,3633810.0,16213,광진구
2019-08,3517,1684,8623170.0,40575,광진구
2019-08,3518,3621,16808670.0,72371,광진구
2019-08,3519,2324,14153420.0,64972,미상
2019-08,352,333,1466310.0,5720,종로구
2019-08,3520,2388,11654120.0,44873,광진구
2019-08,3521,406,1817640.0,8761,광진구
2019-08,3522,1848,13211810.0,59879,미상
2019-08,3523,994,2420860.0,16353,광진구
2019-08,3524,397,1629780.0,7493,광진구
2019-08,3525,1043,8755680.0,47338,성동구
2019-08,3527,87,336360.0,1860,성동구
2019-08,3528,1363,7474870.0,39981,광진구
2019-08,3529,1246,6975120.0,33088,광진구
2019-08,353,681,3039340.0,16594,종로구
2019-08,3530,352,1136270.0,4725,성동구
2019-08,3531,158,835940.0,2975,성동구
2019-08,3532,252,579340.0,3419,성동구
2019-08,3533,7280,38334820.0,194202,광진구
2019-08,3534,3756,18060490.0,106761,광진구
2019-08,3535,2014,8602750.0,49557,광진구
2019-08,3536,2335,10905570.0,48653,광진구
2019-08,3537,739,4024690.0,14454,광진구
2019-08,3538,762,4294040.0,24813,성동구
2019-08,3539,141,608230.0,3963,강동구
2019-08,354,853,3964720.0,20246,종로구
2019-08,3541,4107,21687530.0,114409,광진구
2019-08,3542,2172,9109450.0,41468,광진구
2019-08,355,1569,5203560.0,27979,종로구
2019-08,356,1375,4988070.0,28725,종로구
2019-08,358,2899,12213570.0,60566,종로구
2019-08,359,1103,3778600.0,21163,종로구
2019-08,361,3073,13769870.0,63756,종로구
2019-08,362,1600,7100600.0,38998,종로구
2019-08,363,1858,7078090.0,36046,종로구
2019-08,364,899,4302880.0,14834,종로구
2019-08,367,863,3919440.0,18880,종로구
2019-08,368,974,3674130.0,24654,종로구
2019-08,369,1474,7313150.0,32785,종로구
2019-08,370,1344,6726070.0,35541,중구
2019-08,371,756,4266860.0,22667,중구
2019-08,372,988,5355630.0,25869,중구
2019-08,373,159,772540.0,3839,중구
2019-08,374,977,3419300.0,22896,중구
2019-08,375,1215,5205460.0,25130,중구
2019-08,378,1488,6369280.0,32817,중구
2019-08,379,1012,5426480.0,28276,중구
2019-08,380,962,5239950.0,26283,중구
2019-08,381,184,1659600.0,5268,중구
2019-08,382,686,4009560.0,17550,중구
2019-08,383,2668,12126130.0,63786,중구
2019-08,384,527,2533750.0,13008,중구
2019-08,385,1433,6503690.0,31731,종로구
2019-08,386,1014,3977520.0,18608,미상
2019-08,387,1115,4932080.0,27848,중구
2019-08,388,964,4436440.0,20726,종로구
2019-08,389,1289,6539290.0,36049,중구
2019-08,390,1380,6837060.0,41432,중구
2019-08,391,735,2914270.0,17610,중구
2019-08,393,1807,9331430.0,50219,종로구
2019-08,394,661,2462310.0,12148,종로구
2019-08,395,955,3787470.0,18365,종로구
2019-08,397,854,3993890.0,23289,종로구
2019-08,398,1419,7485550.0,43242,중구
2019-08,399,351,2213450.0,9014,중구
2019-08,400,1228,5570760.0,26412,마포구
2019-08,401,973,4144530.0,22188,마포구
2019-08,402,1024,4538100.0,25306,마포구
2019-08,403,971,4632470.0,17781,마포구
2019-08,405,878,3191150.0,20742,마포구
2019-08,406,777,3772620.0,20073,마포구
2019-08,407,973,4504590.0,21782,마포구
2019-08,408,1163,5317920.0,27506,마포구
2019-08,409,2934,13502290.0,68727,마포구
2019-08,410,471,2447070.0,13586,마포구
2019-08,411,1405,5914010.0,33531,마포구
2019-08,412,1851,8002610.0,41244,마포구
2019-08,413,767,3749100.0,18297,마포구
2019-08,414,1542,5629680.0,30679,마포구
2019-08,415,2988,13445440.0,53932,마포구
2019-08,416,1310,6611160.0,25963,마포구
2019-08,417,2080,10562710.0,48182,마포구
2019-08,418,3073,20378450.0,110837,마포구
2019-08,419,3244,17883470.0,109726,마포구
2019-08,420,1109,6805650.0,44770,마포구
2019-08,421,3511,17708420.0,107112,마포구
2019-08,422,654,3090220.0,20216,마포구
2019-08,424,612,3601100.0,16795,마포구
2019-08,425,532,1986800.0,11603,마포구
2019-08,426,799,3908790.0,20856,마포구
2019-08,427,1109,5802650.0,30653,마포구
2019-08,428,552,2230150.0,14535,중구
2019-08,429,216,1634500.0,5757,중구
2019-08,430,555,2001050.0,14554,중구
2019-08,431,2492,11324010.0,58980,중구
2019-08,432,941,4168120.0,25490,마포구
2019-08,433,1406,5849920.0,33863,중구
2019-08,434,323,1729170.0,5927,중구
2019-08,435,409,2587780.0,12675,중구
2019-08,436,478,2031560.0,9551,마포구
2019-08,437,1272,5792250.0,33428,마포구
2019-08,438,2209,14974870.0,68213,마포구
2019-08,439,1857,13266130.0,67383,마포구
2019-08,440,734,4997560.0,33861,마포구
2019-08,446,533,3891740.0,19161,종로구
2019-08,447,186,1541450.0,5960,종로구
2019-08,449,98,513820.0,2678,종로구
2019-08,450,729,3804870.0,17712,종로구
2019-08,451,388,1456000.0,6931,종로구
2019-08,452,691,2617830.0,16716,종로구
2019-08,453,1033,4567830.0,23920,종로구
2019-08,454,1136,4979630.0,27385,종로구
2019-08,455,522,2916830.0,14412,종로구
2019-08,456,942,4590500.0,18086,종로구
2019-08,457,749,3558020.0,17217,종로구
2019-08,458,1285,5709240.0,29168,종로구
2019-08,461,1180,4821500.0,22845,종로구
2019-08,462,295,2595200.0,12227,종로구
2019-08,463,172,599160.0,3844,미상
2019-08,464,273,963380.0,6973,종로구
2019-08,5,4,3540.0,52,미상
2019-08,500,3230,12720100.0,62890,광진구
2019-08,501,1584,6330590.0,34072,광진구
2019-08,502,13863,101000560.0,590516,광진구
2019-08,503,2182,9873330.0,44463,미상
2019-08,504,3663,15420420.0,75106,미상
2019-08,505,4853,18101950.0,101588,광진구
2019-08,506,487,2626340.0,14428,성동구
2019-08,507,1558,6398220.0,36413,성동구
2019-08,508,1300,4966400.0,25657,성동구
2019-08,509,3421,14847510.0,73436,성동구
2019-08,510,1461,10970710.0,72222,성동구
2019-08,511,2740,16666410.0,123811,성동구
2019-08,512,1920,11567090.0,67067,성동구
2019-08,513,3091,15195070.0,84480,성동구
2019-08,514,2206,8273550.0,41586,성동구
2019-08,515,1328,7969220.0,34671,광진구
2019-08,516,1508,5792800.0,33830,광진구
2019-08,518,1040,5714820.0,28166,성동구
2019-08,519,1009,4480080.0,22988,성동구
2019-08,520,968,4560160.0,19587,성동구
2019-08,521,1948,9089280.0,51215,성동구
2019-08,522,313,1581370.0,7942,성동구
2019-08,523,92,712440.0,3288,성동구
