대여일자,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이용거리(M),이용시간(본)
"2021-09","04676","4676. 갈현1동 주민센터","일일(회원)","M","AGE_008","25","1265.98","11.43","49217.76","461"
"2021-09","04676","4676. 갈현1동 주민센터","정기",\N,"AGE_001","2","57.28","0.63","2729.25","15"
"2021-09","04676","4676. 갈현1동 주민센터","정기",\N,"AGE_002","142","6121.51","52.83","227866.11","2512"
"2021-09","04676","4676. 갈현1동 주민센터","정기",\N,"AGE_003","29","1415.99","12.39","53389.60","403"
"2021-09","04676","4676. 갈현1동 주민센터","정기",\N,"AGE_004","16","1164.76","8.51","36679.53","324"
"2021-09","04676","4676. 갈현1동 주민센터","정기",\N,"AGE_005","14","1666.83","15.05","64848.28","297"
"2021-09","04676","4676. 갈현1동 주민센터","정기",\N,"AGE_006","2","48.71","0.48","2050.00","105"
"2021-09","04676","4676. 갈현1동 주민센터","정기","","AGE_002","22","616.41","4.65","20054.17","220"
"2021-09","04676","4676. 갈현1동 주민센터","정기","","AGE_003","8","186.92","1.41","6129.12","45"
"2021-09","04676","4676. 갈현1동 주민센터","정기","","AGE_005","1","110.40","0.76","3280.00","26"
"2021-09","04676","4676. 갈현1동 주민센터","정기","F","AGE_002","58","2640.41","26.19","112897.82","1327"
"2021-09","04676","4676. 갈현1동 주민센터","정기","F","AGE_003","33","1220.23","13.13","56456.68","751"
"2021-09","04676","4676. 갈현1동 주민센터","정기","F","AGE_004","23","1171.05","12.62","54404.98","532"
"2021-09","04676","4676. 갈현1동 주민센터","정기","F","AGE_005","29","2917.65","28.08","121049.38","1011"
"2021-09","04676","4676. 갈현1동 주민센터","정기","F","AGE_008","3","65.64","0.76","3250.00","25"
"2021-09","04676","4676. 갈현1동 주민센터","정기","M","AGE_001","2","0.00","0.00","0.00","35"
"2021-09","04676","4676. 갈현1동 주민센터","정기","M","AGE_002","62","3959.16","28.19","121523.17","980"
"2021-09","04676","4676. 갈현1동 주민센터","정기","M","AGE_003","50","2453.82","18.62","80363.41","984"
"2021-09","04676","4676. 갈현1동 주민센터","정기","M","AGE_004","21","654.89","4.97","21347.29","227"
"2021-09","04676","4676. 갈현1동 주민센터","정기","M","AGE_005","25","1884.78","14.95","64494.29","1168"
"2021-09","04676","4676. 갈현1동 주민센터","정기","M","AGE_006","8","480.35","3.80","16392.12","168"
"2021-09","04676","4676. 갈현1동 주민센터","정기","M","AGE_008","43","1957.57","15.24","65704.28","846"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","단체",\N,"AGE_001","1","18.36","0.14","610.00","5"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","단체","F","AGE_003","3","732.01","7.98","34405.88","532"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","단체","F","AGE_004","4","1078.13","11.28","48618.86","437"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","단체","M","AGE_004","1","42.67","0.38","1657.65","10"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","일일(비회원)",\N,"AGE_008","12","1252.52","11.29","48661.00","539"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","일일(비회원)","F","AGE_008","1","114.03","1.03","4430.00","34"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","일일(회원)",\N,"AGE_001","9","280.28","3.06","13176.90","384"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","일일(회원)",\N,"AGE_002","52","2674.85","23.60","101686.73","1137"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","일일(회원)",\N,"AGE_003","14","1674.49","14.02","60397.54","561"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","일일(회원)",\N,"AGE_004","8","1352.88","13.01","56057.90","391"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","일일(회원)",\N,"AGE_005","3","371.12","3.44","14849.36","93"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","일일(회원)",\N,"AGE_008","5","448.00","3.21","13807.29","176"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","일일(회원)","","AGE_002","1","52.30","0.47","2031.84","14"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","일일(회원)","F","AGE_001","10","554.44","5.41","23291.72","298"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","일일(회원)","F","AGE_002","27","2766.82","27.18","117158.46","1151"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","일일(회원)","F","AGE_003","20","1666.24","17.26","74529.92","651"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","일일(회원)","F","AGE_004","7","498.21","5.42","23402.30","305"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","일일(회원)","F","AGE_005","2","623.86","5.62","24236.86","146"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","일일(회원)","F","AGE_006","1","0.00","0.00","0.00","1"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","일일(회원)","F","AGE_007","1","44.61","0.30","1280.00","12"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","일일(회원)","F","AGE_008","6","462.23","4.60","19812.91","193"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","일일(회원)","M","AGE_001","10","1215.90","10.97","47235.52","272"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","일일(회원)","M","AGE_002","13","1286.95","10.94","47087.21","355"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","일일(회원)","M","AGE_003","14","1800.67","16.09","69357.81","626"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","일일(회원)","M","AGE_004","13","1964.36","16.42","70784.66","653"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","일일(회원)","M","AGE_005","2","194.95","1.50","6480.00","37"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","일일(회원)","M","AGE_008","18","1777.40","16.95","73106.31","633"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","정기",\N,"AGE_001","22","420.16","5.01","21640.36","393"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","정기",\N,"AGE_002","95","4330.33","39.78","171336.00","1442"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","정기",\N,"AGE_003","66","6428.35","50.35","216990.34","2225"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","정기",\N,"AGE_004","73","4221.33","37.97","163789.78","1977"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","정기",\N,"AGE_005","42","2224.32","21.00","90499.49","832"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","정기",\N,"AGE_006","26","1883.33","15.69","67535.05","478"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","정기",\N,"AGE_007","1","43.89","0.40","1705.15","31"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","정기",\N,"AGE_008","8","413.19","3.84","16563.13","199"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","정기","","AGE_002","8","190.02","1.79","7700.00","101"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","정기","","AGE_003","1","194.27","1.65","7110.00","27"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","정기","","AGE_004","4","84.38","0.71","3060.00","63"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","정기","","AGE_005","6","296.04","2.35","10135.32","95"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","정기","F","AGE_001","12","212.08","1.90","8238.90","156"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","정기","F","AGE_002","21","975.24","8.30","35809.90","384"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","정기","F","AGE_003","41","1044.96","10.59","45644.11","526"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","정기","F","AGE_004","32","1363.14","13.36","57615.31","694"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","정기","F","AGE_005","7","314.46","2.91","12593.00","268"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","정기","F","AGE_006","1","253.76","2.48","10680.00","45"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","정기","F","AGE_007","3","54.63","0.49","2122.58","51"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","정기","F","AGE_008","31","1275.79","13.56","58411.19","701"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","정기","M","AGE_001","15","746.78","7.57","32660.23","239"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","정기","M","AGE_002","34","1599.91","13.72","59150.38","493"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","정기","M","AGE_003","85","4026.93","35.72","153825.26","1400"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","정기","M","AGE_004","131","6961.14","58.20","250940.47","2209"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","정기","M","AGE_005","25","2050.47","17.47","75355.82","547"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","정기","M","AGE_006","31","2807.84","25.19","108613.99","763"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","정기","M","AGE_007","20","6257.84","40.87","176098.81","1004"
"2021-09","04677","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","정기","M","AGE_008","80","4285.84","35.81","154393.67","1423"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","단체","","AGE_003","1","0.00","0.00","0.00","128"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","일일(비회원)",\N,"AGE_008","1","0.00","0.00","0.00","21"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","일일(회원)",\N,"AGE_001","1","39.36","0.32","1400.00","9"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","일일(회원)",\N,"AGE_002","6","222.32","1.79","7702.90","176"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","일일(회원)",\N,"AGE_003","1",\N,\N,"0.00","60"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","일일(회원)",\N,"AGE_005","1","41.03","0.34","1480.00","14"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","일일(회원)","","AGE_002","1","122.57","0.98","4240.00","28"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","일일(회원)","F","AGE_001","1","0.00","0.00","0.00","20"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","일일(회원)","F","AGE_002","1","21.58","0.25","1090.00","8"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","일일(회원)","F","AGE_003","1","14.16","0.13","550.00","11"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","일일(회원)","F","AGE_004","1","179.71","1.73","7439.73","74"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","일일(회원)","F","AGE_008","1","29.48","0.27","1145.48","6"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","일일(회원)","M","AGE_001","4","534.02","4.05","17481.87","96"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","일일(회원)","M","AGE_002","1","168.75","1.70","7346.97","73"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","일일(회원)","M","AGE_003","1","422.80","3.54","15252.51","70"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","일일(회원)","M","AGE_004","2","0.00","0.00","0.00","11"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","일일(회원)","M","AGE_005","2","119.55","1.03","4439.61","54"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","일일(회원)","M","AGE_008","6","494.55","4.20","18122.54","112"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","정기",\N,"AGE_002","10","1220.56","10.12","43598.53","276"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","정기",\N,"AGE_003","5","193.74","1.40","6018.59","78"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","정기",\N,"AGE_004","5","1355.00","11.87","51166.01","257"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","정기",\N,"AGE_005","6","402.48","3.69","15910.51","170"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","정기",\N,"AGE_008","4","484.21","4.47","19261.05","130"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","정기","","AGE_003","3","40.01","3.91","16840.00","70"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","정기","F","AGE_001","1","0.00","0.00","0.00","18"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","정기","F","AGE_002","6","234.74","2.15","9260.28","134"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","정기","F","AGE_003","7","406.40","4.18","17964.32","104"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","정기","F","AGE_005","1","193.26","1.74","7508.35","47"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","정기","F","AGE_006","4","677.24","6.19","26674.33","295"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","정기","F","AGE_008","8","711.05","7.21","31065.53","243"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","정기","M","AGE_001","8","352.63","2.78","11936.77","121"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","정기","M","AGE_002","11","248.31","3.77","16193.91","162"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","정기","M","AGE_003","4","348.74","3.15","13585.33","92"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","정기","M","AGE_004","6","1335.44","9.75","41952.30","187"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","정기","M","AGE_005","17","800.05","7.48","32174.79","261"
"2021-09","04702","4702. 평창동 꽃여울(꽃집),스타벅스 앞","정기","M","AGE_008","11","373.19","3.02","13037.26","66"
"2021-09","04703","4703. 쌍용아파트2단지 정문","단체",\N,"AGE_004","1","47.54","0.35","1500.66","13"
"2021-09","04703","4703. 쌍용아파트2단지 정문","단체","M","AGE_004","2","467.64","4.22","18167.89","149"
"2021-09","04703","4703. 쌍용아파트2단지 정문","일일(비회원)",\N,"AGE_008","3","397.00","3.58","15423.09","108"
"2021-09","04703","4703. 쌍용아파트2단지 정문","일일(회원)",\N,"AGE_001","2","517.18","4.86","20966.75","122"
"2021-09","04703","4703. 쌍용아파트2단지 정문","일일(회원)",\N,"AGE_002","4","144.72","1.56","6753.23","43"
"2021-09","04703","4703. 쌍용아파트2단지 정문","일일(회원)",\N,"AGE_003","1","36.81","0.39","1690.00","8"
"2021-09","04703","4703. 쌍용아파트2단지 정문","일일(회원)",\N,"AGE_004","2","96.69","0.77","3322.78","75"
"2021-09","04703","4703. 쌍용아파트2단지 정문","일일(회원)","F","AGE_003","1","0.00","0.00","0.00","61"
"2021-09","04703","4703. 쌍용아파트2단지 정문","일일(회원)","F","AGE_004","5","100.27","0.91","3895.28","255"
"2021-09","04703","4703. 쌍용아파트2단지 정문","일일(회원)","F","AGE_008","2","0.00","0.00","0.00","30"
"2021-09","04703","4703. 쌍용아파트2단지 정문","일일(회원)","M","AGE_001","1","91.35","0.69","2957.47","55"
"2021-09","04703","4703. 쌍용아파트2단지 정문","일일(회원)","M","AGE_002","5","103.89","0.91","3901.66","85"
"2021-09","04703","4703. 쌍용아파트2단지 정문","일일(회원)","M","AGE_003","4","188.05","1.42","6138.44","76"
"2021-09","04703","4703. 쌍용아파트2단지 정문","일일(회원)","M","AGE_008","5","930.01","7.19","31039.07","269"
"2021-09","04703","4703. 쌍용아파트2단지 정문","정기",\N,"AGE_001","5","244.31","2.28","9858.57","80"
